number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,state
76,1135.2600116615336,1.168433656840055,0.314106320497169,rmse,0.02803794185668879,2.8344440203216172,0.01071784620838598,14,176,0.619576735015941,COMPLETE
77,1134.9447115192354,0.6068736454085443,0.403245622762126,rmse,0.011791934391651968,4.047404618572683,0.00935195747345102,14,197,0.7020043609802731,COMPLETE
78,1135.3078720067072,0.36779018998967444,0.36423710196829745,rmse,0.00823853827171566,7.637168983343079,0.012967974952370474,16,155,0.6676888219051569,COMPLETE
79,1133.5205365653424,0.49532579613531785,0.41810703270385285,rmse,0.018427604128308,3.2034514081745873,0.014932464341853748,13,199,0.7159405179905296,COMPLETE
80,1135.5500714765503,0.5328578320763755,0.41576378882843024,rmse,0.011700517343696523,2.947799660087693,0.014845551953714344,17,184,0.714888479690659,COMPLETE
81,1133.1638719822204,0.6241961708147452,0.3891551923643549,rmse,0.01747615556195293,4.547491171456946,0.016595600006226438,13,244,0.6826367769075293,COMPLETE
82,1133.5618876079386,0.30630372315922544,0.390426550137386,rmse,0.01934569715811579,3.748663077900581,0.011843032007903518,13,243,0.6801090524739414,COMPLETE
83,1133.5827362109096,0.2714251318281019,0.4381847468482623,rmse,0.027671621577007047,4.444960841883336,0.011853810697232426,13,231,0.6933943825535287,COMPLETE
84,1133.52794757208,0.2741345185060143,0.43669662973033263,rmse,0.02942803157644958,3.2594927769077815,0.012497200836171831,13,246,0.6911247290844152,COMPLETE
85,1135.3469797399168,0.27650391031382543,0.4419771284005628,rmse,0.018582005884058936,3.355575872872862,0.009212520398821662,13,248,0.7149976111321281,COMPLETE
86,1133.1754143140872,0.17196691623395696,0.47304255424709307,rmse,0.03622754389938021,2.742877087221798,0.011909503000336228,13,245,0.6879300018903254,COMPLETE
87,1133.7925851360276,0.16932332606719908,0.4254402784723519,rmse,0.030885918914652012,2.741353496926011,0.011952085586714132,13,244,0.6904590467623495,COMPLETE
88,1136.9086761317806,0.11088986391630345,0.4667719966528257,rmse,0.03459179263101438,2.493005211250522,0.010472842765077489,10,263,0.6937566181435179,COMPLETE
89,1133.4312749664182,0.3036337900157851,0.46611363897760344,rmse,0.04661605559432837,5.043694231787446,0.011818434211239877,13,231,0.711438662830963,COMPLETE
90,1133.937777420942,0.3087623632458986,0.4713874829952786,rmse,0.0491265790780898,5.079350275953158,0.011721278638614743,12,234,0.7130737351871053,COMPLETE
91,1133.0929533565575,0.4177180128815224,0.4469802951449141,rmse,0.038057639075601404,3.8626487214778065,0.012714357310840668,13,229,0.6863220683788398,COMPLETE
92,1133.094747174426,0.41635428344693065,0.43811225330633197,rmse,0.04031646717830992,3.7578237310768374,0.012557192207444133,13,229,0.7223342826536128,COMPLETE
93,1135.467500074674,0.4061885473262232,0.4142549154087003,rmse,0.039680217718353956,5.940010661915772,0.008662371425480306,15,240,0.7329829286475887,COMPLETE
94,1134.9915422548463,0.1855309859112185,0.4466317291181293,rmse,0.049906940509480566,9.85284441629139,0.010032463359106283,12,258,0.7152893309420152,COMPLETE
95,1134.9835407763019,0.4262333367771605,0.4774596767293745,rmse,0.03324518024997063,1.5963097348506676,0.012581554942647566,10,246,0.7534967243420476,COMPLETE
96,1133.518156480558,0.14773380605686087,0.45385374851478233,rmse,0.023215974635545946,4.067538320082661,0.01658862518363032,13,230,0.7280746515980273,COMPLETE
97,1134.363470047589,0.1596789528824272,0.45672142843169977,rmse,0.06009393701401196,7.693680681615623,0.01679889871206075,15,227,0.7323721615875409,COMPLETE
98,1134.1717718712057,0.2215614641961258,0.4327601190318181,rmse,0.041731893773268657,2.2945966093778516,0.010654562567575571,13,270,0.7072055897445386,COMPLETE
99,1133.299241098698,0.14465081241602354,0.47029257121067364,rmse,0.023015850274747708,4.862260865096602,0.016470573827241444,12,236,0.7232712240744928,COMPLETE
100,1133.2079565753081,0.1349581690808347,0.48207339592594806,rmse,0.02267378845450211,4.940481198225532,0.013456715200787298,15,236,0.7262075443551155,COMPLETE
101,1133.8799519406693,0.14376781544930553,0.48238007676235223,rmse,0.033748789891921996,4.937049974235961,0.016342193300214462,15,238,0.7209507394546735,COMPLETE
102,1133.2306905516891,0.09206410502850496,0.4586436508522517,rmse,0.02235167174385878,3.569014491967208,0.01322747917438429,13,263,0.7036863957781493,COMPLETE
103,1133.49006414489,0.07617760140216281,0.4629785324367345,rmse,0.021418193206874853,3.736770890221956,0.013692693365937734,16,264,0.7254798012808945,COMPLETE
104,1133.1600645234278,0.0837283609368435,0.46059213503129,rmse,0.022968593938957046,6.424719676265272,0.013075113771976116,16,263,0.704405352953106,COMPLETE
105,1133.1376368421825,0.084559936346085,0.4794052494995561,rmse,0.022795439293919237,6.100123790826594,0.013268390352647498,16,262,0.7057686251824915,COMPLETE
106,1133.2478161680601,0.07253206849460289,0.4858520782007486,rmse,0.03885459151052545,6.655886992292161,0.013263850659740452,17,278,0.7027208062808151,COMPLETE
107,1136.439537467945,0.07493868209211159,0.5093583009241326,rmse,0.03985786438641982,6.249400488235818,0.01884596186211826,19,277,0.7031545246827595,COMPLETE
