iter	Passed	Remaining
723	4100	1563
724	4106	1557
725	4112	1551
726	4117	1546
727	4123	1540
728	4128	1534
729	4133	1528
730	4139	1523
731	4144	1517
732	4149	1511
733	4155	1506
734	4160	1500
735	4166	1494
736	4172	1488
737	4177	1483
738	4183	1477
739	4189	1471
740	4194	1466
741	4200	1460
742	4206	1454
743	4211	1449
744	4217	1443
745	4222	1437
746	4228	1432
747	4233	1426
748	4239	1420
749	4245	1415
750	4250	1409
751	4256	1403
752	4262	1398
753	4267	1392
754	4273	1386
755	4278	1381
756	4284	1375
757	4289	1369
758	4295	1363
759	4300	1358
760	4306	1352
761	4311	1346
762	4317	1341
763	4322	1335
764	4327	1329
765	4333	1323
766	4339	1318
767	4345	1312
768	4350	1306
769	4356	1301
770	4362	1295
771	4368	1290
772	4373	1284
773	4378	1278
774	4384	1272
775	4390	1267
776	4396	1261
777	4401	1255
778	4407	1250
779	4413	1244
780	4418	1239
781	4424	1233
782	4429	1227
783	4434	1221
784	4440	1216
785	4445	1210
786	4451	1204
787	4457	1199
788	4462	1193
789	4469	1187
790	4474	1182
791	4479	1176
792	4485	1170
793	4490	1165
794	4495	1159
795	4501	1153
796	4506	1147
797	4512	1142
798	4517	1136
799	4522	1130
800	4529	1125
801	4535	1119
802	4541	1114
803	4546	1108
804	4551	1102
805	4558	1097
806	4563	1091
807	4569	1085
808	4575	1080
809	4581	1074
810	4586	1068
811	4592	1063
812	4598	1057
813	4603	1051
814	4608	1046
815	4614	1040
816	4620	1034
817	4626	1029
818	4632	1023
819	4637	1017
820	4642	1012
821	4647	1006
822	4652	1000
823	4658	995
824	4664	989
825	4669	983
826	4674	977
827	4680	972
828	4685	966
829	4691	960
830	4696	955
831	4702	949
832	4708	943
833	4713	938
834	4718	932
835	4724	926
836	4729	921
837	4736	915
838	4742	909
839	4747	904
840	4753	898
841	4758	892
842	4763	887
843	4769	881
844	4775	875
845	4781	870
846	4786	864
847	4792	858
848	4797	853
849	4802	847
850	4808	841
851	4813	836
852	4820	830
853	4826	825
854	4831	819
855	4837	813
856	4843	808
857	4849	802
858	4854	796
859	4860	791
860	4865	785
861	4870	779
862	4876	774
863	4882	768
864	4887	762
865	4893	757
866	4898	751
867	4904	745
868	4910	740
869	4915	734
870	4921	728
871	4927	723
872	4933	717
873	4939	712
874	4944	706
875	4950	700
876	4956	695
877	4962	689
878	4967	683
879	4973	678
880	4979	672
881	4985	667
882	4991	661
883	4997	655
884	5002	650
885	5008	644
886	5013	638
887	5019	633
888	5024	627
889	5030	621
890	5035	616
891	5041	610
892	5047	604
893	5053	599
894	5058	593
895	5064	587
896	5070	582
897	5075	576
898	5081	570
899	5087	565
900	5093	559
901	5099	553
902	5105	548
903	5110	542
904	5116	537
905	5122	531
906	5127	525
907	5132	520
908	5138	514
909	5144	508
910	5150	503
911	5156	497
912	5161	491
913	5166	486
914	5172	480
915	5178	474
916	5184	469
917	5190	463
918	5195	457
919	5200	452
920	5206	446
921	5211	440
922	5217	435
923	5222	429
924	5228	423
925	5234	418
926	5240	412
927	5245	406
928	5251	401
929	5256	395
930	5261	389
931	5266	384
932	5272	378
933	5278	372
934	5284	367
935	5289	361
936	5294	356
937	5301	350
938	5306	344
939	5312	339
940	5317	333
941	5322	327
942	5328	322
943	5335	316
944	5341	310
945	5346	305
946	5352	299
947	5358	293
948	5363	288
949	5369	282
950	5374	276
951	5380	271
952	5386	265
953	5392	260
954	5397	254
955	5403	248
956	5408	243
957	5414	237
958	5420	231
959	5425	226
960	5431	220
961	5436	214
